id,label,item_id,kind,course_id,section_index,section_slug,section_title,section_chunk_index,week,order,tags,source_path,metrics
198,24.1 Mechanical Energy and Energy Conservation,week-8-potential-energy-and-energy-conservation-24-1-mechanical-energy-and-energy-conservation,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,1,8,198,,pages/week-8-potential-energy-and-energy-conservation/24-1-mechanical-energy-and-energy-conservation,
199,24.2 Energy State Diagrams,week-8-potential-energy-and-energy-conservation-24-2-energy-state-diagrams,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,1,8,199,,pages/week-8-potential-energy-and-energy-conservation/24-2-energy-state-diagrams,
200,24.3 Worked Example - Block Sliding Down Circular Slope,week-8-potential-energy-and-energy-conservation-24-3-worked-example-block-sliding-down-circular-slope,exam,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,2,8,200,,pages/week-8-potential-energy-and-energy-conservation/24-3-worked-example-block-sliding-down-circular-slope,
201,24.4 Newton's 2nd Law and Energy Conservation,week-8-potential-energy-and-energy-conservation-24-4-newtons-2nd-law-and-energy-conservation,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,1,8,201,,pages/week-8-potential-energy-and-energy-conservation/24-4-newtons-2nd-law-and-energy-conservation,
202,25.1 Force is the Derivative of Potential,week-8-potential-energy-and-energy-conservation-25-1-force-is-the-derivative-of-potential,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,1,8,202,,pages/week-8-potential-energy-and-energy-conservation/25-1-force-is-the-derivative-of-potential,
203,25.2 Stable and Unstable Equilibrium Points,week-8-potential-energy-and-energy-conservation-25-2-stable-and-unstable-equilibrium-points,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,1,8,203,,pages/week-8-potential-energy-and-energy-conservation/25-2-stable-and-unstable-equilibrium-points,
204,25.3 Reading Potential Energy Diagrams,week-8-potential-energy-and-energy-conservation-25-3-reading-potential-energy-diagrams,reading,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,2,8,204,,pages/week-8-potential-energy-and-energy-conservation/25-3-reading-potential-energy-diagrams,
205,Problem Set 8,week-8-potential-energy-and-energy-conservation-problem-set-8,problem_set,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,2,8,205,,pages/week-8-potential-energy-and-energy-conservation/problem-set-8,
206,Week 8 Introduction,week-8-potential-energy-and-energy-conservation-week-8-introduction,lecture,8.01sc-fall-2016,16,week-8-potential-energy-and-energy-conservation,Week 8 Potential Energy And Energy Conservation,2,8,206,,pages/week-8-potential-energy-and-energy-conservation/week-8-introduction,
207,26.1 Momentum in Collisions,week-9-collision-theory-26-1-momentum-in-collisions,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,0,9,207,,pages/week-9-collision-theory/26-1-momentum-in-collisions,
208,26.2 Kinetic Energy in Collisions,week-9-collision-theory-26-2-kinetic-energy-in-collisions,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,0,9,208,,pages/week-9-collision-theory/26-2-kinetic-energy-in-collisions,
209,26.3 Totally Inelastic Collisions,week-9-collision-theory-26-3-totally-inelastic-collisions,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,0,9,209,,pages/week-9-collision-theory/26-3-totally-inelastic-collisions,
210,27.1 Worked Example: Elastic 1D Collision,week-9-collision-theory-27-1-worked-example-elastic-1d-collision,exam,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,2,9,210,,pages/week-9-collision-theory/27-1-worked-example-elastic-1d-collision,
211,27.2 Relative Velocity in 1D,week-9-collision-theory-27-2-relative-velocity-in-1d,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,0,9,211,,pages/week-9-collision-theory/27-2-relative-velocity-in-1d,
212,27.3 Kinetic Energy and Momentum Equation,week-9-collision-theory-27-3-kinetic-energy-and-momentum-equation,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,0,9,212,,pages/week-9-collision-theory/27-3-kinetic-energy-and-momentum-equation,
213,27.4 Worked Example: Elastic 1D Collision Again,week-9-collision-theory-27-4-worked-example-elastic-1d-collision-again,exam,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,3,9,213,,pages/week-9-collision-theory/27-4-worked-example-elastic-1d-collision-again,
214,27.5 Worked Example - Gravitational Slingshot,week-9-collision-theory-27-5-worked-example-gravitational-slingshot,exam,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,3,9,214,,pages/week-9-collision-theory/27-5-worked-example-gravitational-slingshot,
215,27.6 2D Collisions,week-9-collision-theory-27-6-2d-collisions,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,1,9,215,,pages/week-9-collision-theory/27-6-2d-collisions,
216,DD.2.1 Position in the CM Frame,week-9-collision-theory-dd-2-1-position-in-the-cm-frame,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,1,9,216,,pages/week-9-collision-theory/dd-2-1-position-in-the-cm-frame,
217,DD.2.2 Relative Velocity is Independent of Reference Frame,week-9-collision-theory-dd-2-2-relative-velocity-is-independent-of-reference-frame,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,1,9,217,,pages/week-9-collision-theory/dd-2-2-relative-velocity-is-independent-of-reference-frame,
218,DD.2.3 1D Elastic Collision Velocities in CM Frame,week-9-collision-theory-dd-2-3-1d-elastic-collision-velocities-in-cm-frame,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,1,9,218,,pages/week-9-collision-theory/dd-2-3-1d-elastic-collision-velocities-in-cm-frame,
219,DD.2.4 Worked Example: 1D Elastic Collision in CM,week-9-collision-theory-dd-2-4-worked-example-1d-elastic-collision-in-cm,exam,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,3,9,219,,pages/week-9-collision-theory/dd-2-4-worked-example-1d-elastic-collision-in-cm,
220,DD.2.5 Kinetic Energy in Different Reference Frames,week-9-collision-theory-dd-2-5-kinetic-energy-in-different-reference-frames,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,1,9,220,,pages/week-9-collision-theory/dd-2-5-kinetic-energy-in-different-reference-frames,
221,DD.2.6 Kinetic Energy in the CM Frame,week-9-collision-theory-dd-2-6-kinetic-energy-in-the-cm-frame,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,2,9,221,,pages/week-9-collision-theory/dd-2-6-kinetic-energy-in-the-cm-frame,
222,DD.2.7 Change in the Kinetic Energy,week-9-collision-theory-dd-2-7-change-in-the-kinetic-energy,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,2,9,222,,pages/week-9-collision-theory/dd-2-7-change-in-the-kinetic-energy,
223,Problem Set 9,week-9-collision-theory-problem-set-9,problem_set,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,2,9,223,,pages/week-9-collision-theory/problem-set-9,
224,Week 9 Introduction,week-9-collision-theory-week-9-introduction,lecture,8.01sc-fall-2016,17,week-9-collision-theory,Week 9 Collision Theory,2,9,224,,pages/week-9-collision-theory/week-9-introduction,
225,0.2 Vector Operators,0,concept,8.01sc-fall-2016,18,resources,Resources,0,0,230,,resources/0,
226,0.3 Coordinate Systems and Unit Vectors,0-1,lecture,8.01sc-fall-2016,18,resources,Resources,0,0,226,,resources/0-1,
227,0.1 Vectors vs. Scalars,0-1-vectors-vs,concept,8.01sc-fall-2016,18,resources,Resources,1,0,225,,resources/0-1-vectors-vs,
228,0.4 Vectors - Magnitude and Direction,0-2,concept,8.01sc-fall-2016,18,resources,Resources,1,0,227,,resources/0-2,
229,0.5 Vector Decomposition into Components,0-3,concept,8.01sc-fall-2016,18,resources,Resources,1,0,228,,resources/0-3,
230,0.6 Going Between Representations,0-4,concept,8.01sc-fall-2016,18,resources,Resources,1,0,229,,resources/0-4,
231,1.1 Coordinate Systems and Unit Vectors in 1D Position Vector in 1D,1,lecture,8.01sc-fall-2016,18,resources,Resources,0,1,236,,resources/1,
232,1.2 Position Vector in 1D,1-1,concept,8.01sc-fall-2016,18,resources,Resources,1,1,231,,resources/1-1,
233,1.3 Displacement Vector in 1D,1-2,concept,8.01sc-fall-2016,18,resources,Resources,2,1,232,,resources/1-2,
234,1.4 Average Velocity in 1D,1-3,concept,8.01sc-fall-2016,18,resources,Resources,2,1,233,,resources/1-3,
235,1.5 Instantaneous Velocity in 1D,1-4,concept,8.01sc-fall-2016,18,resources,Resources,2,1,234,,resources/1-4,
236,1.7 Worked Example - Derivatives in Kinematics,1-5,exam,8.01sc-fall-2016,18,resources,Resources,45,1,235,,resources/1-5,
237,10.1 Circular Motion – Acceleration,10,concept,8.01sc-fall-2016,18,resources,Resources,2,10,239,,resources/10,
238,10.2 Angular Acceleration,10-1,concept,8.01sc-fall-2016,18,resources,Resources,2,10,237,,resources/10-1,
239,10.3 Worked Example - Angular Position from Angular Acceleration,10-2,exam,8.01sc-fall-2016,18,resources,Resources,45,10,238,,resources/10-2,
240,11.1 Newton's 2nd Law and Circular Motion,11,concept,8.01sc-fall-2016,18,resources,Resources,3,11,242,,resources/11,
241,11.2 Worked Example - Car on a Banked Turn,11-1,exam,8.01sc-fall-2016,18,resources,Resources,45,11,240,,resources/11-1,
242,11.3 Demo: Rotating Bucket,11-2,concept,8.01sc-fall-2016,18,resources,Resources,3,11,241,,resources/11-2,
243,12.1 Pulley Problems - Part I, Set up the Equations,12,concept,8.01sc-fall-2016,18,resources,Resources,3,12,247,,resources/12,
244,12.2 Pulley Problem - Part II, Constraint Condition,12-1,concept,8.01sc-fall-2016,18,resources,Resources,3,12,243,,resources/12-1,
245,12.3 Pulley Problem - Part III, Constraints and Virtual Displacement Arguments,12-2,concept,8.01sc-fall-2016,18,resources,Resources,3,12,244,,resources/12-2,
246,12.4 Pulley Problem - Part IV, Solving the System of Equations,12-3,concept,8.01sc-fall-2016,18,resources,Resources,4,12,245,,resources/12-3,
247,12.5 Worked Example - 2 Blocks and 2 Pulleys,12-4,exam,8.01sc-fall-2016,18,resources,Resources,45,12,246,,resources/12-4,
248,13.1 Rope Hanging Between Trees,13,concept,8.01sc-fall-2016,18,resources,Resources,4,13,253,,resources/13,
249,13.2 Differential Analysis of a Massive Rope,13-1,concept,8.01sc-fall-2016,18,resources,Resources,4,13,248,,resources/13-1,
250,13.3 Differential Elements,13-2,concept,8.01sc-fall-2016,18,resources,Resources,4,13,249,,resources/13-2,
251,13.4 Density,13-3,concept,8.01sc-fall-2016,18,resources,Resources,4,13,250,,resources/13-3,
252,13.5 Demo: Wrapping Friction,13-4,concept,8.01sc-fall-2016,18,resources,Resources,5,13,251,,resources/13-4,
253,13.6 Summary of Differential Analysis,13-5,concept,8.01sc-fall-2016,18,resources,Resources,5,13,252,,resources/13-5,
254,14.1 Intro to Resistive Forces,14,concept,8.01sc-fall-2016,18,resources,Resources,5,14,256,,resources/14,
255,14.2 Resistive Forces - Low Speed Case,14-1,concept,8.01sc-fall-2016,18,resources,Resources,5,14,254,,resources/14-1,
256,14.3 Resistive Forces - High Speed Case,14-2,concept,8.01sc-fall-2016,18,resources,Resources,5,14,255,,resources/14-2,
257,15.1 Momentum and Impulse,15,concept,8.01sc-fall-2016,18,resources,Resources,6,15,261,,resources/15,
258,15.2 Impulse is a Vector,15-1,concept,8.01sc-fall-2016,18,resources,Resources,6,15,257,,resources/15-1,
259,15.3 Worked Example - Bouncing Ball,15-2,exam,8.01sc-fall-2016,18,resources,Resources,46,15,258,,resources/15-2,
260,15.4 Momentum of a System of Point Particles,15-3,concept,8.01sc-fall-2016,18,resources,Resources,6,15,259,,resources/15-3,
261,15.5 Force on a System of Particles,15-4,concept,8.01sc-fall-2016,18,resources,Resources,6,15,260,,resources/15-4,
262,16.1 Conservation of Momentum,16,concept,8.01sc-fall-2016,18,resources,Resources,6,16,263,,resources/16,
263,16.2 Momentum Diagrams,16-1,concept,8.01sc-fall-2016,18,resources,Resources,7,16,262,,resources/16-1,
264,17.1 Definition of the Center of Mass,17,concept,8.01sc-fall-2016,18,resources,Resources,7,17,269,,resources/17,
265,17.2 Worked Example - Center of Mass of 3 Objects,17-1,exam,8.01sc-fall-2016,18,resources,Resources,46,17,264,,resources/17-1,
266,17.3 Center of Mass of a Continuous System,17-2,concept,8.01sc-fall-2016,18,resources,Resources,7,17,265,,resources/17-2,
267,17.5 Worked Example - Center of Mass of a Uniform Rod,17-3,exam,8.01sc-fall-2016,18,resources,Resources,46,17,266,,resources/17-3,
268,17.6 Velocity and Acceleration of the Center of Mass,17-4,concept,8.01sc-fall-2016,18,resources,Resources,7,17,267,,resources/17-4,
269,17.7 Reduction of a System to a Point Particle,17-5,concept,8.01sc-fall-2016,18,resources,Resources,7,17,268,,resources/17-5,
270,18.1 Relative Velocity,18,concept,8.01sc-fall-2016,18,resources,Resources,8,18,273,,resources/18,
271,18.2 Set up a Recoil Problem,18-1,concept,8.01sc-fall-2016,18,resources,Resources,8,18,270,,resources/18-1,
272,18.3 Solve for Velocity in the Ground Frame,18-2,concept,8.01sc-fall-2016,18,resources,Resources,8,18,271,,resources/18-2,
273,18.4 Solve for Velocity in the Moving Frame,18-3,concept,8.01sc-fall-2016,18,resources,Resources,8,18,272,,resources/18-3,
274,19.1 Rocket Problem 1 - Set up the Problem,19,concept,8.01sc-fall-2016,18,resources,Resources,8,19,280,,resources/19,
275,19.2 Rocket Problem 2 - Momentum Diagrams,19-1,concept,8.01sc-fall-2016,18,resources,Resources,9,19,274,,resources/19-1,
276,19.3 Rocket Problem 3 - Mass Relations,19-2,concept,8.01sc-fall-2016,18,resources,Resources,9,19,275,,resources/19-2,
277,19.4 Rocket Problem 4 - Solution,19-3,concept,8.01sc-fall-2016,18,resources,Resources,9,19,276,,resources/19-3,
278,19.5 Rocket Problem 5 - Thrust and External Forces,19-4,concept,8.01sc-fall-2016,18,resources,Resources,9,19,277,,resources/19-4,
279,19.6 Rocket Problem 6 - Solution for No External Forces,19-5,concept,8.01sc-fall-2016,18,resources,Resources,9,19,278,,resources/19-5,
280,19.7 Rocket Problem 7 - Solution with External Forces,19-6,concept,8.01sc-fall-2016,18,resources,Resources,10,19,279,,resources/19-6,
281,2.1 Introduction to Acceleration,2,concept,8.01sc-fall-2016,18,resources,Resources,10,2,284,,resources/2,
282,2.2 Acceleration in 1D,2-1,concept,8.01sc-fall-2016,18,resources,Resources,10,2,281,,resources/2-1,
283,2.3 Worked Example - Acceleration from Position,2-2,exam,8.01sc-fall-2016,18,resources,Resources,46,2,282,,resources/2-2,
284,2.4 Integration,2-3,concept,8.01sc-fall-2016,18,resources,Resources,10,2,283,,resources/2-3,
285,20.1 Kinetic Energy,20,concept,8.01sc-fall-2016,18,resources,Resources,10,20,290,,resources/20,
286,20.2 Work by a Constant Force,20-1,concept,8.01sc-fall-2016,18,resources,Resources,11,20,285,,resources/20-1,
287,20.3 Work by a Non-Constant Force,20-2,concept,8.01sc-fall-2016,18,resources,Resources,11,20,286,,resources/20-2,
288,20.4 Integrate Acceleration with Respect to Time and Position,20-3,concept,8.01sc-fall-2016,18,resources,Resources,11,20,287,,resources/20-3,
289,20.5 Work-Kinetic Energy Theorem,20-4,concept,8.01sc-fall-2016,18,resources,Resources,11,20,288,,resources/20-4,
290,20.6 Power,20-5,concept,8.01sc-fall-2016,18,resources,Resources,11,20,289,,resources/20-5,
291,21.1 Scalar Product Properties,21,concept,8.01sc-fall-2016,18,resources,Resources,12,21,296,,resources/21,
292,21.2 Scalar Product in Cartesian Coordinates,21-1,concept,8.01sc-fall-2016,18,resources,Resources,12,21,291,,resources/21-1,
293,21.3 Kinetic Energy as a Scalar Product,21-2,concept,8.01sc-fall-2016,18,resources,Resources,12,21,292,,resources/21-2,
294,21.4 Work in 2D and 3D,21-3,concept,8.01sc-fall-2016,18,resources,Resources,12,21,293,,resources/21-3,
295,21.5 Work-Kinetic Energy Theorem in 2D and 3D,21-4,concept,8.01sc-fall-2016,18,resources,Resources,12,21,294,,resources/21-4,
296,21.6 Worked Example - Block Going Down a Ramp,21-5,exam,8.01sc-fall-2016,18,resources,Resources,46,21,295,,resources/21-5,
297,22.1 Path Independence - Gravity,22,concept,8.01sc-fall-2016,18,resources,Resources,13,22,301,,resources/22,
298,22.2 Path Dependence - Friction,22-1,concept,8.01sc-fall-2016,18,resources,Resources,13,22,297,,resources/22-1,
299,22.3 Conservative Forces,22-2,concept,8.01sc-fall-2016,18,resources,Resources,13,22,298,,resources/22-2,
300,22.4 Non-Conservative Forces,22-3,concept,8.01sc-fall-2016,18,resources,Resources,13,22,299,,resources/22-3,
301,22.5 Summary of Work and Kinetic Energy,22-4,concept,8.01sc-fall-2016,18,resources,Resources,13,22,300,,resources/22-4,
302,23.1 Introduction to Potential Energy,23,concept,8.01sc-fall-2016,18,resources,Resources,14,23,306,,resources/23,
303,23.2 Potential Energy of Gravity near the Surface of the Earth,23-1,concept,8.01sc-fall-2016,18,resources,Resources,14,23,302,,resources/23-1,
304,23.3 Potential Energy Reference State,23-2,concept,8.01sc-fall-2016,18,resources,Resources,14,23,303,,resources/23-2,
305,23.4 Potential Energy of a Spring,23-3,concept,8.01sc-fall-2016,18,resources,Resources,14,23,304,,resources/23-3,
306,23.5 Potential Energy of Gravitation,23-4,concept,8.01sc-fall-2016,18,resources,Resources,14,23,305,,resources/23-4,
307,24.1 Mechanical Energy and Energy Conservation,24,concept,8.01sc-fall-2016,18,resources,Resources,15,24,310,,resources/24,
308,24.2 Energy State Diagrams,24-1,concept,8.01sc-fall-2016,18,resources,Resources,15,24,307,,resources/24-1,
309,24.3 Worked Example - Block Sliding Down Circular Slope,24-2,exam,8.01sc-fall-2016,18,resources,Resources,47,24,308,,resources/24-2,
310,24.4 Newton's 2nd Law and Energy Conservation,24-3,concept,8.01sc-fall-2016,18,resources,Resources,15,24,309,,resources/24-3,
311,25.1 Force is the Derivative of Potential,25,concept,8.01sc-fall-2016,18,resources,Resources,15,25,313,,resources/25,
312,25.2 Stable and Unstable Equilibrium Points,25-1,concept,8.01sc-fall-2016,18,resources,Resources,15,25,311,,resources/25-1,
313,25.3 Reading Potential Energy Diagrams,25-2,reading,8.01sc-fall-2016,18,resources,Resources,16,25,312,,resources/25-2,
314,26.1 Momentum in Collisions,26,concept,8.01sc-fall-2016,18,resources,Resources,16,26,316,,resources/26,
315,26.2 Kinetic Energy in Collisions,26-1,concept,8.01sc-fall-2016,18,resources,Resources,16,26,314,,resources/26-1,
316,26.3 Totally Inelastic Collisions,26-2,concept,8.01sc-fall-2016,18,resources,Resources,16,26,315,,resources/26-2,
317,27.1 Worked Example: Elastic 1D Collision,27,exam,8.01sc-fall-2016,18,resources,Resources,47,27,322,,resources/27,
318,27.2 Relative Velocity in 1D,27-1,concept,8.01sc-fall-2016,18,resources,Resources,16,27,317,,resources/27-1,
319,27.3 Kinetic Energy and Momentum Equation,27-2,concept,8.01sc-fall-2016,18,resources,Resources,17,27,318,,resources/27-2,
320,27.4 Worked Example: Elastic 1D Collision Again,27-3,exam,8.01sc-fall-2016,18,resources,Resources,47,27,319,,resources/27-3,
321,27.5 Worked Example - Gravitational Slingshot,27-4,exam,8.01sc-fall-2016,18,resources,Resources,47,27,320,,resources/27-4,
322,27.6 2D Collisions,27-5,concept,8.01sc-fall-2016,18,resources,Resources,17,27,321,,resources/27-5,
323,28.2 Introduction to Translation and Rotation,28-1,concept,8.01sc-fall-2016,18,resources,Resources,17,28,323,,resources/28-1,
324,28.3 Review of Angular Velocity and Acceleration,28-2,concept,8.01sc-fall-2016,18,resources,Resources,17,28,324,,resources/28-2,
325,29.1 Kinetic Energy of Rotation,29,concept,8.01sc-fall-2016,18,resources,Resources,17,29,330,,resources/29,
326,29.2 Moment of Inertia of a Rod,29-1,concept,8.01sc-fall-2016,18,resources,Resources,18,29,325,,resources/29-1,
327,29.3 Moment of Inertia of a Disc,29-2,concept,8.01sc-fall-2016,18,resources,Resources,18,29,326,,resources/29-2,
328,29.4 Parallel Axis Theorem,29-3,concept,8.01sc-fall-2016,18,resources,Resources,18,29,327,,resources/29-3,
329,29.5 Moment of Inertia of a Sphere,29-4,concept,8.01sc-fall-2016,18,resources,Resources,18,29,328,,resources/29-4,
330,29.6 Derivation of the Parallel Axis Theorem,29-5,concept,8.01sc-fall-2016,18,resources,Resources,18,29,329,,resources/29-5,
331,3.1 Coordinate System and Position Vector in 2D,3,concept,8.01sc-fall-2016,18,resources,Resources,19,3,334,,resources/3,
332,3.2 Instantaneous Velocity in 2D,3-1,concept,8.01sc-fall-2016,18,resources,Resources,19,3,331,,resources/3-1,
333,3.3 Instantaneous Acceleration in 2D,3-2,concept,8.01sc-fall-2016,18,resources,Resources,19,3,332,,resources/3-2,
334,3.4 Projectile Motion,3-3,concept,8.01sc-fall-2016,18,resources,Resources,19,3,333,,resources/3-3,
335,30.1 Introduction to Torque and Rotational Dynamics,30,concept,8.01sc-fall-2016,18,resources,Resources,19,30,339,,resources/30,
336,30.2 Cross Product,30-1,concept,8.01sc-fall-2016,18,resources,Resources,20,30,335,,resources/30-1,
337,30.3 Cross Product in Cartesian Coordinates,30-2,concept,8.01sc-fall-2016,18,resources,Resources,20,30,336,,resources/30-2,
338,30.4 Torque,30-3,concept,8.01sc-fall-2016,18,resources,Resources,20,30,337,,resources/30-3,
339,30.5 Torque from Gravity,30-4,concept,8.01sc-fall-2016,18,resources,Resources,20,30,338,,resources/30-4,
340,31.1 Relationship between Torque and Angular Acceleration,31,concept,8.01sc-fall-2016,18,resources,Resources,20,31,345,,resources/31,
341,31.2 Internal Torques Cancel in Pairs,31-1,concept,8.01sc-fall-2016,18,resources,Resources,21,31,340,,resources/31-1,
342,31.3 Worked Example - Find the Moment of Inertia of a Disc from a Falling Mass,31-2,exam,8.01sc-fall-2016,18,resources,Resources,47,31,341,,resources/31-2,
343,31.4 Worked Example - Atwood Machine,31-3,exam,8.01sc-fall-2016,18,resources,Resources,48,31,342,,resources/31-3,
344,31.5 Massive Pulley Problems,31-4,concept,8.01sc-fall-2016,18,resources,Resources,21,31,343,,resources/31-4,
345,31.7 Worked Example - Two Blocks and a Pulley Using Energy,31-5,exam,8.01sc-fall-2016,18,resources,Resources,48,31,344,,resources/31-5,
346,32.1 Angular Momentum for a Point Particle,32,concept,8.01sc-fall-2016,18,resources,Resources,21,32,349,,resources/32,
347,32.2 Calculating Angular Momentum,32-1,concept,8.01sc-fall-2016,18,resources,Resources,21,32,346,,resources/32-1,
348,32.3 Worked Example - Angular Momentum About Different Points,32-2,exam,8.01sc-fall-2016,18,resources,Resources,48,32,347,,resources/32-2,
349,32.4 Angular Momentum of Circular Motion,32-3,concept,8.01sc-fall-2016,18,resources,Resources,21,32,348,,resources/32-3,
350,33.1 Worked Example - Angular Momentum of 2 Rotating Point Particles,33,exam,8.01sc-fall-2016,18,resources,Resources,48,33,353,,resources/33,
351,33.2 Angular Momentum of a Symmetric Object,33-1,concept,8.01sc-fall-2016,18,resources,Resources,22,33,350,,resources/33-1,
352,33.4 If Momentum is Zero then Angular Momentum is Independent of Origin,33-2,concept,8.01sc-fall-2016,18,resources,Resources,22,33,351,,resources/33-2,
353,33.5 Kinetic Energy of a Symmetric Object,33-3,concept,8.01sc-fall-2016,18,resources,Resources,22,33,352,,resources/33-3,
354,34.1 Torque Causes Angular Momentum to Change - Point Particle,34,concept,8.01sc-fall-2016,18,resources,Resources,22,34,358,,resources/34,
355,34.2 Torque Causes Angular Momentum to Change - System of Particles,34-1,concept,8.01sc-fall-2016,18,resources,Resources,22,34,354,,resources/34-1,
356,34.3 Angular Impulse,34-2,concept,8.01sc-fall-2016,18,resources,Resources,23,34,355,,resources/34-2,
357,34.4 Demo: Bicycle Wheel,34-3,concept,8.01sc-fall-2016,18,resources,Resources,23,34,356,,resources/34-3,
358,34.5 Worked Example - Particle Hits Pivoted Ring,34-4,exam,8.01sc-fall-2016,18,resources,Resources,48,34,357,,resources/34-4,
359,35.1 Translation and Rotation of a Wheel,35,concept,8.01sc-fall-2016,18,resources,Resources,23,35,363,,resources/35,
360,35.2 Rolling Wheel in the Center of Mass Frame,35-1,concept,8.01sc-fall-2016,18,resources,Resources,23,35,359,,resources/35-1,
361,35.3 Rolling Wheel in the Ground Frame,35-2,concept,8.01sc-fall-2016,18,resources,Resources,23,35,360,,resources/35-2,
362,35.4 Rolling Without Slipping, Slipping, and Skidding,35-3,concept,8.01sc-fall-2016,18,resources,Resources,24,35,361,,resources/35-3,
363,35.5 Contact Point of a Wheel Rolling Without Slipping,35-4,concept,8.01sc-fall-2016,18,resources,Resources,24,35,362,,resources/35-4,
364,36.1 Friction on a Rolling Wheel,36,concept,8.01sc-fall-2016,18,resources,Resources,24,36,368,,resources/36,
365,36.2 Worked Example - Wheel Rolling Without Slipping Down Inclined Plane - Torque Method,36-1,exam,8.01sc-fall-2016,18,resources,Resources,49,36,364,,resources/36-1,
366,36.3 Spool Demo,36-2,concept,8.01sc-fall-2016,18,resources,Resources,24,36,365,,resources/36-2,
367,36.4 Worked Example - Yoyo Pulled Along the Ground,36-3,exam,8.01sc-fall-2016,18,resources,Resources,49,36,366,,resources/36-3,
368,36.5 Analyze Force and Torque in Translation and Rotation Problems,36-4,concept,8.01sc-fall-2016,18,resources,Resources,24,36,367,,resources/36-4,
369,37.1 Kinetic Energy of Translation and Rotation,37,concept,8.01sc-fall-2016,18,resources,Resources,25,37,371,,resources/37,
370,37.2 Worked Example - Wheel Rolling Without Slipping Down Inclined Plane,37-1,exam,8.01sc-fall-2016,18,resources,Resources,49,37,369,,resources/37-1,
371,37.3 Angular Momentum of Translation and Rotation,37-2,concept,8.01sc-fall-2016,18,resources,Resources,25,37,370,,resources/37-2,
372,4.1 Newton's First and Second Laws,4,concept,8.01sc-fall-2016,18,resources,Resources,25,4,375,,resources/4,
373,4.2 Newton's Third Law,4-1,concept,8.01sc-fall-2016,18,resources,Resources,25,4,372,,resources/4-1,
374,4.3 Reference Frames,4-2,concept,8.01sc-fall-2016,18,resources,Resources,25,4,373,,resources/4-2,
375,4.4 Non-inertial Reference Frames,4-3,concept,8.01sc-fall-2016,18,resources,Resources,26,4,374,,resources/4-3,
376,5.1 Universal Law of Gravitation,5,concept,8.01sc-fall-2016,18,resources,Resources,26,5,378,,resources/5,
377,5.2 Worked Example: Gravity Superposition,5-1,exam,8.01sc-fall-2016,18,resources,Resources,49,5,376,,resources/5-1,
378,5.3 Gravity at the surface of the Earth: The value of g.,5-2,concept,8.01sc-fall-2016,18,resources,Resources,26,5,377,,resources/5-2,
379,6.1 Contact Forces,6,concept,8.01sc-fall-2016,18,resources,Resources,26,6,380,,resources/6,
380,6.2 Static Friction Lesson,6-1,concept,8.01sc-fall-2016,18,resources,Resources,26,6,379,,resources/6-1,
381,7.1 Pushing Pulling and Tension,7,concept,8.01sc-fall-2016,18,resources,Resources,27,7,384,,resources/7,
382,7.2 Ideal Rope,7-1,concept,8.01sc-fall-2016,18,resources,Resources,27,7,381,,resources/7-1,
383,7.3 Solving Pulley Systems,7-2,concept,8.01sc-fall-2016,18,resources,Resources,27,7,382,,resources/7-2,
384,7.4 Hooke's Law,7-3,concept,8.01sc-fall-2016,18,resources,Resources,27,7,383,,resources/7-3,
